height,epoch,in_setup,host,address,score_raw,delay_logged_s,start_in_s,log_timestamp,duplicate_index,source_file,source_line
191,2,0,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,4.38356218e-07,7.678,7.678,2000-01-01 00:32:19,0,run/data/m1/debug.log,10131
191,2,0,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,8.75093788e-06,14.853,14.853,2000-01-01 00:32:19,0,run/data/m2/debug.log,3001
191,2,0,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,6.68575503e-06,14.802,14.802,2000-01-01 00:32:19,0,run/data/m3/debug.log,1401
192,2,0,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,1.24388684e-06,10.980,10.980,2000-01-01 00:32:26,0,run/data/m1/debug.log,11098
192,2,0,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,4.24607187e-06,14.491,14.491,2000-01-01 00:32:27,0,run/data/m2/debug.log,3016
192,2,0,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,2.70444202e-05,14.900,14.900,2000-01-01 00:32:27,0,run/data/m3/debug.log,1416
193,2,0,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,4.16213319e-06,14.481,14.481,2000-01-01 00:32:37,0,run/data/m1/debug.log,11140
193,2,0,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,3.02619179e-06,13.892,13.892,2000-01-01 00:32:38,0,run/data/m2/debug.log,3034
193,2,0,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,2.54960463e-05,14.917,14.917,2000-01-01 00:32:38,0,run/data/m3/debug.log,1434
194,2,0,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,1.28066247e-06,10.937,10.937,2000-01-01 00:32:53,0,run/data/m1/debug.log,11155
194,2,0,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,1.19395536e-05,14.749,14.749,2000-01-01 00:32:52,0,run/data/m2/debug.log,3219
194,2,0,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,5.83999676e-06,14.627,14.627,2000-01-01 00:32:54,0,run/data/m3/debug.log,1449
195,2,0,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,9.91066223e-07,10.058,10.058,2000-01-01 00:33:04,0,run/data/m1/debug.log,11557
195,2,0,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,7.27734857e-06,14.758,14.758,2000-01-01 00:33:05,0,run/data/m2/debug.log,3234
195,2,0,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,3.96186703e-05,14.800,14.800,2000-01-01 00:33:05,0,run/data/m3/debug.log,1464
196,2,0,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,1.01119849e-06,10.180,10.180,2000-01-01 00:33:15,0,run/data/m1/debug.log,11710
196,2,0,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,9.18881965e-07,9.843,9.843,2000-01-01 00:33:16,0,run/data/m2/debug.log,3249
196,2,0,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,3.8193132e-06,14.286,14.286,2000-01-01 00:33:16,0,run/data/m3/debug.log,1479
197,2,0,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,3.06911817e-06,13.791,13.791,2000-01-01 00:33:26,0,run/data/m1/debug.log,11913
197,2,0,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,8.4229403e-06,14.782,14.782,2000-01-01 00:33:25,0,run/data/m2/debug.log,3321
197,2,0,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,4.92304767e-06,14.554,14.554,2000-01-01 00:33:27,0,run/data/m3/debug.log,1510
198,2,0,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,2.61509659e-07,6.571,6.571,2000-01-01 00:33:40,0,run/data/m1/debug.log,12243
198,2,0,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,8.97811922e-07,9.697,9.697,2000-01-01 00:33:41,0,run/data/m2/debug.log,3356
198,2,0,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,6.86034623e-06,14.726,14.726,2000-01-01 00:33:41,0,run/data/m3/debug.log,1529
199,2,0,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,4.2435849e-06,14.390,14.390,2000-01-01 00:33:47,0,run/data/m1/debug.log,12809
199,2,0,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,7.02682499e-07,8.908,8.908,2000-01-01 00:33:47,0,run/data/m2/debug.log,3371
199,2,0,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,1.29324416e-05,14.799,14.799,2000-01-01 00:33:47,0,run/data/m3/debug.log,1544
200,3,0,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,6.51647714e-06,14.659,14.659,2000-01-01 00:33:58,0,run/data/m1/debug.log,12824
200,3,0,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,3.26932284e-05,14.733,14.733,2000-01-01 00:33:57,0,run/data/m2/debug.log,3601
200,3,0,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,5.34695532e-05,14.733,14.733,2000-01-01 00:33:58,0,run/data/m3/debug.log,1559
201,3,0,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,5.59191651e-06,14.518,14.518,2000-01-01 00:34:13,0,run/data/m1/debug.log,13002
