run_id,livello,tbt,host,address,epoca,peso,height
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,5,12606,65
run3-tbt-5s/continentale,continentale,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,5,3269,65
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,6,6500,77
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,6,17404,77
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,7,60602,89
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,7,20535,89
run3-tbt-5s/continentale,continentale,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,7,7531,89
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,8,23161,101
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,8,62099,101
run3-tbt-5s/continentale,continentale,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,8,8243,101
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,9,68701,113
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,9,25615,113
run3-tbt-5s/continentale,continentale,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,9,9948,113
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,10,63597,125
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,10,25787,125
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,11,70199,137
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,11,25615,137
run3-tbt-5s/continentale,continentale,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,11,5826,137
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,12,68701,149
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,12,23161,149
run3-tbt-5s/continentale,continentale,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,12,9948,149
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,13,70199,161
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,13,28242,161
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,14,60602,173
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,14,20535,173
run3-tbt-5s/continentale,continentale,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,14,5826,173
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,15,62099,185
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,15,23161,185
run3-tbt-5s/continentale,continentale,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,15,9948,185
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,16,25787,197
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,16,70199,197
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,17,62099,209
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,17,25615,209
run3-tbt-5s/continentale,continentale,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,17,5826,209
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,18,23161,221
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,18,70199,221
run3-tbt-5s/continentale,continentale,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,18,9948,221
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,19,28242,233
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,20,61643,245
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,20,23161,245
run3-tbt-5s/continentale,continentale,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,20,7531,245
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,21,60602,257
run3-tbt-5s/continentale,continentale,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,21,8243,257
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,22,62099,269
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,22,20515,269
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,23,25615,281
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,23,68701,281
run3-tbt-5s/continentale,continentale,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,23,7531,281
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,24,70199,293
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,24,23161,293
run3-tbt-5s/continentale,continentale,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,24,9948,293
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,25,62099,305
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,26,70199,317
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,26,25596,317
run3-tbt-5s/continentale,continentale,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,26,7531,317
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,27,71696,329
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,27,28242,329
run3-tbt-5s/continentale,continentale,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,27,8243,329
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,28,23161,341
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,28,68701,341
run3-tbt-5s/continentale,continentale,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,28,9948,341
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,29,70199,353
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,29,25615,353
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,30,62099,365
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,30,23161,365
run3-tbt-5s/continentale,continentale,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,30,7531,365
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,31,25787,377
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,31,70199,377
run3-tbt-5s/continentale,continentale,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,31,8243,377
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,32,60602,389
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,32,20535,389
run3-tbt-5s/continentale,continentale,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,32,9948,389
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,33,62099,401
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,33,25615,401
run3-tbt-5s/continentale,continentale,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,33,8243,401
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,34,70199,413
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,34,25787,413
run3-tbt-5s/continentale,continentale,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,34,9948,413
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,3,1,52
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,3,1,52
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,3,1,52
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,4,1,53
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,4,1,53
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,5,16884,65
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,5,6509,65
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,5,3269,65
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,6,6500,77
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,6,17404,77
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,7,62099,89
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,7,25615,89
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,7,7531,89
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,8,60602,101
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,8,20535,101
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,8,8243,101
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,9,62099,113
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,9,23161,113
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,9,9948,113
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,10,8243,125
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,10,68701,125
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,11,62099,137
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,11,20515,137
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,11,9948,137
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,12,70199,149
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,12,28242,149
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,13,23161,161
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,13,5826,161
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,14,60145,173
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,14,25615,173
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,14,9948,173
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,15,63597,185
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,15,25787,185
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,16,68701,197
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,16,23161,197
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,16,5826,197
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,17,62099,209
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,17,9948,209
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,18,22969,221
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,19,68244,233
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,19,23161,233
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,19,7531,233
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,20,62099,245
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,20,8243,245
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,21,22969,257
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,21,9948,257
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,22,25787,269
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,22,61643,269
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,22,8243,269
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,23,25615,281
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,23,70199,281
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,23,9948,281
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,24,25787,293
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,25,61643,305
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,25,25615,305
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,25,7531,305
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,26,62099,317
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,26,23161,317
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,26,9948,317
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,27,68701,329
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,27,8243,329
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,28,60602,341
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,28,20515,341
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,28,9948,341
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,29,70199,353
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,29,25615,353
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,30,63597,365
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,30,25787,365
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,30,5826,365
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,31,68701,377
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,31,25615,377
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,31,9948,377
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,32,70199,389
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,32,23161,389
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,33,25615,401
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,33,62099,401
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,33,5826,401
run3-tbt-5s/intercontinentale,intercontinentale,5,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,34,70199,413
run3-tbt-5s/intercontinentale,intercontinentale,5,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,34,25787,413
run3-tbt-5s/intercontinentale,intercontinentale,5,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,34,9948,413
run3-tbt-5s/nazionale,nazionale,5,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,3,1,52
run3-tbt-5s/nazionale,nazionale,5,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,3,1,52
run3-tbt-5s/nazionale,nazionale,5,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,3,1,52
run3-tbt-5s/nazionale,nazionale,5,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,5,5186,65
run3-tbt-5s/nazionale,nazionale,5,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,5,12606,65
run3-tbt-5s/nazionale,nazionale,5,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,5,3269,65
run3-tbt-5s/nazionale,nazionale,5,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,6,17404,77
run3-tbt-5s/nazionale,nazionale,5,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,6,6500,77
run3-tbt-5s/nazionale,nazionale,5,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,7,60602,89
run3-tbt-5s/nazionale,nazionale,5,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,7,20535,89
run3-tbt-5s/nazionale,nazionale,5,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,7,7531,89
run3-tbt-5s/nazionale,nazionale,5,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,8,62099,101
run3-tbt-5s/nazionale,nazionale,5,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,8,25615,101
run3-tbt-5s/nazionale,nazionale,5,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,8,8243,101
run3-tbt-5s/nazionale,nazionale,5,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,9,9948,113
run3-tbt-5s/nazionale,nazionale,5,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,9,70199,113
run3-tbt-5s/nazionale,nazionale,5,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,9,25787,113
run3-tbt-5s/nazionale,nazionale,5,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,10,25615,125
run3-tbt-5s/nazionale,nazionale,5,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,11,23161,137
run3-tbt-5s/nazionale,nazionale,5,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,11,53543,137
run3-tbt-5s/nazionale,nazionale,5,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,11,5826,137
run3-tbt-5s/nazionale,nazionale,5,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,12,68701,149
run3-tbt-5s/nazionale,nazionale,5,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,12,9948,149
run3-tbt-5s/nazionale,nazionale,5,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,13,62099,161
run3-tbt-5s/nazionale,nazionale,5,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,13,20515,161
run3-tbt-5s/nazionale,nazionale,5,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,14,78298,173
run3-tbt-5s/nazionale,nazionale,5,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,14,28242,173
run3-tbt-5s/nazionale,nazionale,5,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,14,7531,173
run3-tbt-5s/nazionale,nazionale,5,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,15,62099,185
run3-tbt-5s/nazionale,nazionale,5,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,15,25615,185
run3-tbt-5s/nazionale,nazionale,5,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,15,8243,185
run3-tbt-5s/nazionale,nazionale,5,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,16,25787,197
run3-tbt-5s/nazionale,nazionale,5,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,16,70199,197
run3-tbt-5s/nazionale,nazionale,5,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,16,9948,197
run3-tbt-5s/nazionale,nazionale,5,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,17,68701,209
run3-tbt-5s/nazionale,nazionale,5,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,17,23161,209
run3-tbt-5s/nazionale,nazionale,5,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,18,63597,221
run3-tbt-5s/nazionale,nazionale,5,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,18,25615,221
run3-tbt-5s/nazionale,nazionale,5,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,18,7531,221
run3-tbt-5s/nazionale,nazionale,5,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,19,60602,233
run3-tbt-5s/nazionale,nazionale,5,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,19,23161,233
run3-tbt-5s/nazionale,nazionale,5,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,19,8243,233
run3-tbt-5s/nazionale,nazionale,5,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,20,70199,245
